Time,Open,High,Low,Last,Change,Volume,"Open Int",IV,Delta,Gamma,Theta,Vega,Rho,Theo,Price,Strike
11/15/2019,0.01,0.01,0.01,0.01,0,953,34665,11.59%,0.17334782452826,4.7595954604001,-0.0068243076406321,0.0011914224189959,3.8167416000882E-5,0.005000058777267,8.95,9
11/14/2019,0.02,0.03,0.01,0.01,0,2710,35025,31.61%,0.07690017966488,0.99214532916851,-0.010408621399292,0.00066382725186943,1.7112358207911E-5,0.0050000655383355,8.79,9
11/13/2019,0.01,0.07,0.01,0.01,-0.09,2137,35244,28.51%,0.15579927883311,1.2864820182327,-0.010948642319999,0.0015591148838382,6.8500981613135E-5,0.015000075471889,8.81,9
11/12/2019,0.12,0.15,0.09,0.1,-0.03,5052,32474,23.00%,0.58308561172922,2.1564266846342,-0.011691799454497,0.0031949042673846,0.00035581233876633,0.095000095786324,9.04,9
11/11/2019,0.09,0.14,0.07,0.13,0.02,5658,27131,21.53%,0.65149989439591,1.8188307469601,-0.0088476627728082,0.0035081544990567,0.00051015797071116,0.12500027081995,9.08,9
11/08/2019,0.08,0.11,0.04,0.11,0.03,4586,27131,17.54%,0.56699417540636,1.8201943881329,-0.0056257881734384,0.0049104782246136,0.00078482939373721,0.10500025538594,9.04,9
11/07/2019,0.1,0.11,0.07,0.08,-0.01,899,26619,23.73%,0.36017654790087,1.2011573187815,-0.0069337575026984,0.0049196032001383,0.00060490462612208,0.07499999999945,8.89,9
11/06/2019,0.14,0.15,0.09,0.09,-0.06,479,26299,22.20%,0.39474391040199,1.2428064439135,-0.0062469147302313,0.0053845950149491,0.00073775386854623,0.085000312739094,8.92,9
11/05/2019,0.14,0.22,0.14,0.15,0.01,2205,24534,23.52%,0.52028398853264,1.1409351462587,-0.0064813597218522,0.0059347915242183,0.0010457463653927,0.14500030887577,9.02,9
11/04/2019,0.12,0.17,0.11,0.14,0.04,4747,22125,22.53%,0.4964238858395,1.1395838508783,-0.0058911635053055,0.0062180959694816,0.0011009747391722,0.13500033684105,9,9
11/01/2019,0.04,0.11,0.04,0.1,0.06,7516,22125,21.32%,0.37817760474097,1.0289010037428,-0.0046574664880934,0.0066054906262007,0.0010849795865201,0.095000629996242,8.89,9
10/31/2019,0.04,0.04,0.02,0.04,0,1270,22166,23.80%,0.16333392897336,0.59599399285277,-0.0032324259755777,0.0042901770409258,0.00051226458378294,0.035000370176105,8.59,9
10/30/2019,0.06,0.06,0.03,0.04,-0.01,941,22283,24.89%,0.15443945444248,0.53490263135722,-0.0031476924651106,0.0042462758878974,0.00051376117155961,0.035000303177781,8.54,9
10/29/2019,0.07,0.08,0.05,0.05,-0.01,6370,17439,24.49%,0.21663404451873,0.64405791201218,-0.0037214951263258,0.0054650045326428,0.0007635236575504,0.055000544564884,8.64,9
10/28/2019,0.1,0.1,0.06,0.06,-0.05,2998,9439,26.76%,0.2262495967727,0.58898987110235,-0.0040468869199285,0.0057442339541951,0.00083707401544591,0.065000333963906,8.61,9
10/25/2019,0.1,0.13,0.08,0.11,0,6615,9439,26.45%,0.30713750652059,0.63681595739567,-0.0043209985552624,0.0073331654798569,0.0013096037650227,0.10500042187185,8.72,9
10/24/2019,0.24,0.24,0.09,0.11,-0.34,2546,9393,29.97%,0.26880807592718,0.52238331862218,-0.0044712289160915,0.0069523063222162,0.0011932207061561,0.10000041410646,8.6,9
10/23/2019,0.34,0.45,0.31,0.45,0.1,939,9279,38.16%,0.6048325016111,0.43843453760011,-0.0068119253060012,0.0088569408801154,0.0026425722033302,0.44999999999996,9.21,9
10/22/2019,0.32,0.38,0.3,0.35,0.02,616,9051,34.74%,0.54149499391896,0.49298193145578,-0.0061579723181886,0.0091878345049914,0.0025189303301713,0.34500067899133,9.07,9
10/21/2019,0.44,0.46,0.33,0.33,-0.07,920,8269,35.30%,0.52163687215063,0.47927721673269,-0.006140606735261,0.0093732240883408,0.0025242017924838,0.33499999999976,9.03,9
10/18/2019,0.32,0.41,0.31,0.4,0.11,471,8269,24.20%,0.6839657800887,0.57968549967221,-0.0033717807244573,0.0090572958370613,0.0033897709063011,0.40000051394477,9.29,9
10/17/2019,0.3,0.32,0.27,0.29,0.01,845,7914,25.17%,0.56752957812359,0.6137688080264,-0.0038627299549088,0.010028803978797,0.0031068781852022,0.30000081635422,9.11,9
10/16/2019,0.32,0.34,0.28,0.28,-0.02,536,7744,24.08%,0.5421497683363,0.63940172081866,-0.0036278744856196,0.010246937655261,0.0030844395885688,0.27000077729305,9.07,9
10/15/2019,0.2,0.3,0.19,0.3,0.11,455,7554,25.65%,0.54056313395374,0.59044312639492,-0.0038289441619651,0.010419250425984,0.0031655476949811,0.29000066264795,9.07,9
10/14/2019,0.2,0.2,0.18,0.19,0,640,5562,27.46%,0.40071294422068,0.54145416234014,-0.0039300333097396,0.010052105725619,0.0025191424375019,0.19500055246717,8.82,9
10/11/2019,0.15,0.22,0.15,0.19,0.04,3315,5562,27.88%,0.38620348612448,0.50696364384426,-0.0037542045673498,0.010356902956415,0.0026437632436795,0.19499999999978,8.78,9
10/10/2019,0.15,0.17,0.15,0.15,0.01,456,5293,29.16%,0.31843197910722,0.45350925231099,-0.003585246357936,0.0096246192240586,0.00223729080337,0.15500082493777,8.62,9
10/09/2019,0.17,0.17,0.14,0.14,-0.03,396,4971,30.76%,0.30532193989697,0.41925314020762,-0.003650538336623,0.0095148521424933,0.0021877608701473,0.15499999999962,8.56,9
10/08/2019,0.17,0.17,0.15,0.17,-0.02,585,4535,31.02%,0.3011976150162,0.40868432537493,-0.0036014767427637,0.0095612126247917,0.0022106241783696,0.15499999999988,8.54,9
10/07/2019,0.18,0.22,0.17,0.19,-0.03,103,4291,29.06%,0.3513588556301,0.45138409071693,-0.0035628766667624,0.01047862606636,0.0026654080976758,0.18499999999917,8.68,9
10/04/2019,0.21,0.23,0.2,0.22,0.01,319,4291,28.82%,0.38181831163512,0.44803887721093,-0.003489556316785,0.011248351637219,0.0031037333869505,0.21499999999994,8.74,9
10/03/2019,0.18,0.22,0.15,0.21,0.02,786,3867,29.51%,0.3737510659791,0.43098847930434,-0.003506737231755,0.011267363936183,0.003098646001304,0.2149999999998,8.71,9
10/02/2019,0.25,0.25,0.13,0.19,-0.09,1835,2710,30.63%,0.33975266132304,0.4012414251909,-0.0034611766794249,0.010899133438795,0.0028724176608692,0.19499999999935,8.61,9
10/01/2019,0.29,0.45,0.27,0.28,-0.15,253,2562,26.92%,0.45173934719511,0.47377390288222,-0.0032615437048664,0.012288347748598,0.0038519977401764,0.27000096725759,8.9,9
09/30/2019,0.39,0.43,0.38,0.43,0.07,166,2430,27.06%,0.57484128913897,0.44952778035089,-0.0032272750535494,0.01261451397893,0.0048383644278378,0.41000062845108,9.16,9
09/27/2019,0.4,0.43,0.36,0.36,-0.04,149,2320,26.70%,0.53678644295929,0.60793559374571,-0.0031042514077799,0.013089644529395,0.0048613868598797,0.37000078311688,9.08,9
09/26/2019,0.44,0.44,0.37,0.4,-0.06,639,1700,25.84%,0.5646551716798,0.45517835484462,-0.0029299573850838,0.013172289320933,0.0051411667789484,0.39500071334624,9.14,9
09/25/2019,0.42,0.46,0.4,0.46,0.05,70,1637,26.43%,0.58930735125691,0.43258322740411,-0.0029230655135379,0.013220737487642,0.0054519564258233,0.44000000000001,9.2,9
09/24/2019,0.46,0.46,0.4,0.41,-0.02,155,1505,26.66%,0.54904125658524,0.4360046297584,-0.0029855299518497,0.01346984946897,0.0052228013691646,0.39500110002637,9.11,9
09/23/2019,0.46,0.46,0.42,0.43,0.43,1505,N/A,26.56%,0.57074559670078,0.42787144325446,-0.0029194714877373,0.013548430425092,0.0054868205797824,0.42500099813305,9.16,9
"Downloaded from Barchart.com as of 11-22-2021 11:03am CST"
